,Image ID,Length [nm],Mean per image,Confidence score,Average [nm],Standard Deviation [nm],Number Counted,Standard Error of Mean [nm],Number Density [nm^-2]
765,4,28.2,,0.49,,,,,
766,4,24.5,,0.484,,,,,
767,4,19.0,,0.483,,,,,
768,4,21.8,,0.481,,,,,
769,4,24.5,,0.48,,,,,
770,4,23.1,,0.479,,,,,
771,4,25.9,,0.473,,,,,
772,4,25.9,,0.473,,,,,
773,4,48.0,,0.47,,,,,
774,4,20.4,,0.467,,,,,
775,4,19.0,,0.466,,,,,
776,4,27.3,,0.466,,,,,
777,4,19.0,,0.462,,,,,
778,4,17.6,,0.459,,,,,
779,4,23.1,,0.456,,,,,
780,4,23.1,,0.448,,,,,
781,4,17.6,,0.446,,,,,
782,4,34.4,,0.445,,,,,
783,4,21.8,,0.445,,,,,
784,4,23.1,,0.444,,,,,
785,4,23.1,,0.44,,,,,
786,4,20.4,,0.436,,,,,
787,4,28.3,,0.434,,,,,
788,4,20.4,,0.432,,,,,
789,4,23.1,,0.432,,,,,
790,4,23.2,,0.428,,,,,
791,4,20.4,,0.427,,,,,
792,4,42.5,,0.426,,,,,
793,4,16.2,,0.425,,,,,
794,4,14.9,,0.42,,,,,
795,4,49.3,,0.419,,,,,
796,4,19.0,,0.418,,,,,
797,4,21.8,,0.416,,,,,
798,4,17.6,,0.415,,,,,
799,4,20.4,,0.413,,,,,
800,4,28.8,,0.412,,,,,
801,4,14.9,,0.408,,,,,
802,4,17.6,,0.408,,,,,
803,4,16.2,,0.407,,,,,
804,4,24.5,,0.404,,,,,
805,4,27.3,,0.402,,,,,
806,4,27.5,,0.4,,,,,
807,4,19.0,,0.4,,,,,
808,4,24.5,,0.4,,,,,
809,4,17.6,,0.398,,,,,
810,4,25.9,,0.394,,,,,
811,4,39.7,,0.389,,,,,
812,4,21.8,,0.388,,,,,
813,4,24.5,,0.387,,,,,
814,4,23.1,,0.387,,,,,
815,4,28.7,,0.383,,,,,
816,4,17.6,,0.381,,,,,
817,4,16.2,,0.379,,,,,
818,4,23.1,,0.379,,,,,
819,4,26.2,,0.376,,,,,
820,4,25.9,,0.376,,,,,
821,4,17.6,,0.373,,,,,
822,4,16.2,,0.373,,,,,
823,4,21.8,,0.372,,,,,
824,4,21.8,,0.371,,,,,
825,4,76.5,,0.368,,,,,
826,4,24.5,,0.368,,,,,
827,4,23.1,,0.364,,,,,
828,4,19.0,,0.362,,,,,
829,4,27.3,,0.361,,,,,
830,4,35.3,,0.36,,,,,
831,4,39.6,,0.359,,,,,
832,4,24.5,,0.352,,,,,
833,4,34.2,,0.35,,,,,
834,4,13.5,,0.341,,,,,
835,4,32.8,,0.341,,,,,
836,4,38.4,,0.34,,,,,
837,4,20.4,,0.339,,,,,
838,4,20.4,,0.334,,,,,
839,4,23.1,,0.333,,,,,
840,4,34.2,,0.333,,,,,
841,4,17.6,,0.333,,,,,
842,4,23.1,,0.333,,,,,
843,4,73.9,,0.332,,,,,
844,4,21.8,,0.331,,,,,
845,4,17.6,,0.329,,,,,
846,4,24.6,,0.328,,,,,
847,4,34.2,,0.328,,,,,
848,4,21.8,,0.327,,,,,
849,4,16.2,,0.325,,,,,
850,4,12.1,,0.324,,,,,
851,4,16.2,,0.32,,,,,
852,4,17.6,,0.319,,,,,
853,4,39.2,,0.318,,,,,
854,4,75.9,,0.317,,,,,
855,4,23.1,,0.316,,,,,
856,4,19.0,,0.314,,,,,
857,4,17.6,,0.311,,,,,
858,4,17.6,,0.309,,,,,
859,4,23.1,,0.309,,,,,
860,4,21.8,,0.306,,,,,
861,4,13.5,,0.304,,,,,
862,4,17.6,,0.303,,,,,
863,4,27.3,,0.303,,,,,
864,4,16.2,,0.302,,,,,
865,4,17.6,,0.302,,,,,
866,4,50.3,,0.296,,,,,
867,4,19.8,,0.295,,,,,
868,4,19.0,,0.294,,,,,
869,4,16.2,,0.292,,,,,
870,4,19.0,,0.29,,,,,
871,4,26.0,,0.288,,,,,
872,4,20.4,,0.288,,,,,
873,4,23.1,,0.287,,,,,
874,4,34.3,,0.286,,,,,
875,4,90.8,,0.284,,,,,
876,4,23.1,,0.283,,,,,
877,4,86.8,,0.279,,,,,
878,4,19.0,,0.277,,,,,
879,4,28.0,,0.277,,,,,
880,4,35.6,,0.276,,,,,
881,4,19.0,,0.274,,,,,
882,4,28.7,,0.274,,,,,
883,5,25.9,,0.756,,,,,
884,5,26.3,,0.755,,,,,
885,5,35.2,,0.755,,,,,
886,5,23.9,,0.743,,,,,
887,5,28.0,,0.734,,,,,
888,5,19.0,,0.734,,,,,
889,5,36.4,,0.729,,,,,
890,5,28.7,,0.725,,,,,
891,5,39.0,,0.725,,,,,
892,5,32.9,,0.725,,,,,
893,5,35.6,,0.721,,,,,
894,5,20.8,,0.708,,,,,
895,5,27.3,,0.705,,,,,
896,5,25.9,,0.702,,,,,
897,5,30.9,,0.701,,,,,
898,5,32.8,,0.698,,,,,
899,5,23.0,,0.697,,,,,
900,5,34.2,,0.692,,,,,
901,5,21.8,,0.692,,,,,
902,5,72.9,,0.691,,,,,
903,5,17.6,,0.691,,,,,
904,5,21.8,,0.69,,,,,
905,5,33.5,,0.688,,,,,
906,5,20.4,,0.688,,,,,
907,5,30.1,,0.686,,,,,
908,5,24.5,,0.684,,,,,
909,5,17.6,,0.681,,,,,
910,5,24.5,,0.678,,,,,
911,5,26.2,,0.676,,,,,
912,5,25.7,,0.674,,,,,
913,5,31.6,,0.672,,,,,
914,5,24.5,,0.671,,,,,
915,5,21.8,,0.67,,,,,
916,5,25.9,,0.666,,,,,
917,5,38.2,,0.666,,,,,
918,5,23.1,,0.663,,,,,
919,5,41.0,,0.662,,,,,
920,5,23.1,,0.662,,,,,
921,5,28.4,,0.662,,,,,
922,5,26.7,,0.648,,,,,
923,5,75.4,,0.644,,,,,
924,5,21.8,,0.643,,,,,
925,5,29.1,,0.642,,,,,
926,5,19.0,,0.641,,,,,
927,5,23.1,,0.636,,,,,
928,5,32.2,,0.634,,,,,
929,5,34.4,,0.633,,,,,
930,5,20.9,,0.632,,,,,
931,5,21.8,,0.632,,,,,
932,5,23.1,,0.631,,,,,
933,5,30.1,,0.622,,,,,
934,5,21.8,,0.621,,,,,
935,5,21.8,,0.619,,,,,
936,5,64.5,,0.619,,,,,
937,5,12.1,,0.619,,,,,
938,5,27.3,,0.617,,,,,
939,5,24.5,,0.617,,,,,
940,5,27.3,,0.615,,,,,
941,5,21.8,,0.615,,,,,
942,5,40.0,,0.612,,,,,
943,5,22.5,,0.607,,,,,
944,5,30.6,,0.606,,,,,
945,5,31.0,,0.606,,,,,
946,5,42.4,,0.605,,,,,
947,5,28.7,,0.604,,,,,
948,5,21.8,,0.598,,,,,
949,5,20.4,,0.596,,,,,
950,5,21.8,,0.595,,,,,
951,5,16.2,,0.588,,,,,
952,5,23.7,,0.588,,,,,
953,5,16.2,,0.588,,,,,
954,5,14.9,,0.582,,,,,
955,5,19.0,,0.582,,,,,
956,5,29.0,,0.58,,,,,
957,5,23.5,,0.58,,,,,
958,5,34.2,,0.576,,,,,
959,5,27.3,,0.576,,,,,
960,5,20.4,,0.571,,,,,
961,5,57.3,,0.563,,,,,
962,5,21.8,,0.556,,,,,
963,5,17.6,,0.556,,,,,
964,5,19.0,,0.553,,,,,
965,5,28.7,,0.552,,,,,
966,5,23.1,,0.546,,,,,
967,5,16.2,,0.544,,,,,
968,5,16.2,,0.544,,,,,
969,5,20.4,,0.542,,,,,
970,5,38.4,,0.541,,,,,
971,5,30.1,,0.537,,,,,
972,5,26.5,,0.536,,,,,
973,5,44.6,,0.535,,,,,
974,5,21.8,,0.534,,,,,
975,5,21.8,,0.532,,,,,
976,5,19.0,,0.53,,,,,
977,5,25.9,,0.527,,,,,
978,5,23.5,,0.525,,,,,
979,5,24.9,,0.522,,,,,
980,5,17.6,,0.519,,,,,
981,5,13.5,,0.517,,,,,
982,5,20.4,,0.516,,,,,
983,5,25.9,,0.515,,,,,
984,5,36.4,,0.511,,,,,
985,5,19.0,,0.508,,,,,
986,5,19.0,,0.5,,,,,
987,5,20.4,,0.497,,,,,
988,5,24.5,,0.495,,,,,
989,5,19.0,,0.494,,,,,
990,5,43.3,,0.49,,,,,
991,5,28.4,,0.487,,,,,
992,5,16.2,,0.487,,,,,
993,5,23.1,,0.484,,,,,
994,5,27.3,,0.484,,,,,
995,5,28.7,,0.482,,,,,
996,5,16.9,,0.48,,,,,
997,5,21.8,,0.475,,,,,
998,5,21.8,,0.475,,,,,
999,5,14.9,,0.473,,,,,
1000,5,28.8,,0.469,,,,,
1001,5,16.2,,0.464,,,,,
1002,5,47.9,,0.46,,,,,
1003,5,28.3,,0.459,,,,,
1004,5,20.4,,0.458,,,,,
1005,5,19.0,,0.457,,,,,
1006,5,19.0,,0.454,,,,,
1007,5,28.8,,0.452,,,,,
1008,5,20.4,,0.45,,,,,
1009,5,19.0,,0.445,,,,,
1010,5,24.5,,0.445,,,,,
1011,5,70.2,,0.444,,,,,
1012,5,20.4,,0.44,,,,,
1013,5,19.0,,0.435,,,,,
1014,5,29.4,,0.433,,,,,
1015,5,24.5,,0.432,,,,,
1016,5,25.8,,0.421,,,,,
1017,5,21.8,,0.413,,,,,
1018,5,29.5,,0.413,,,,,
1019,5,17.6,,0.412,,,,,
1020,5,14.9,,0.408,,,,,
1021,5,19.0,,0.406,,,,,
1022,5,20.4,,0.404,,,,,
1023,5,17.6,,0.401,,,,,
1024,5,32.8,,0.4,,,,,
1025,5,16.2,,0.4,,,,,
1026,5,61.7,,0.399,,,,,
1027,5,19.0,,0.399,,,,,
1028,5,73.2,,0.399,,,,,
1029,5,43.6,,0.396,,,,,
1030,5,32.8,,0.392,,,,,
1031,5,20.4,,0.386,,,,,
1032,5,31.4,,0.383,,,,,
1033,5,38.2,,0.383,,,,,
1034,5,29.6,,0.382,,,,,
1035,5,17.6,,0.382,,,,,
1036,5,20.4,,0.382,,,,,
1037,5,17.6,,0.38,,,,,
1038,5,14.9,,0.378,,,,,
1039,5,19.0,,0.377,,,,,
1040,5,23.1,,0.37,,,,,
1041,5,19.0,,0.369,,,,,
1042,5,17.6,,0.366,,,,,
1043,5,30.9,,0.365,,,,,
1044,5,28.7,,0.362,,,,,
1045,5,23.1,,0.36,,,,,
1046,5,21.8,,0.359,,,,,
1047,5,21.8,,0.359,,,,,
1048,5,23.1,,0.359,,,,,
1049,5,30.1,,0.355,,,,,
1050,5,17.6,,0.353,,,,,
1051,5,16.2,,0.352,,,,,
1052,5,39.7,,0.348,,,,,
1053,5,21.8,,0.347,,,,,
1054,5,21.8,,0.345,,,,,
1055,5,17.6,,0.343,,,,,
1056,5,21.8,,0.339,,,,,
1057,5,21.8,,0.337,,,,,
1058,5,36.4,,0.336,,,,,
1059,5,17.6,,0.336,,,,,
1060,5,51.7,,0.336,,,,,
1061,5,16.2,,0.33,,,,,
1062,5,23.1,,0.329,,,,,
1063,5,49.3,,0.328,,,,,
1064,5,20.0,,0.327,,,,,
1065,5,40.8,,0.326,,,,,
1066,5,21.8,,0.326,,,,,
1067,5,27.0,,0.313,,,,,
1068,5,39.5,,0.311,,,,,
1069,5,50.5,,0.311,,,,,
1070,5,21.8,,0.311,,,,,
1071,5,25.9,,0.304,,,,,
1072,5,8.6,,0.303,,,,,
1073,5,21.8,,0.302,,,,,
1074,5,30.2,,0.3,,,,,
1075,5,17.6,,0.291,,,,,
1076,5,47.5,,0.29,,,,,
1077,5,25.9,,0.29,,,,,
1078,5,20.4,,0.289,,,,,
1079,5,19.0,,0.288,,,,,
1080,5,20.4,,0.284,,,,,
1081,5,57.6,,0.284,,,,,
1082,5,21.8,,0.28,,,,,
1083,5,14.9,,0.277,,,,,
1084,5,16.2,,0.276,,,,,
1085,5,16.2,,0.275,,,,,
1086,5,36.9,,0.274,,,,,
1087,5,17.6,,0.274,,,,,
1088,5,27.3,,0.274,,,,,
1089,5,12.1,,0.274,,,,,
1090,6,31.2,,0.757,,,,,
1091,6,28.7,,0.753,,,,,
1092,6,67.5,,0.745,,,,,
1093,6,21.0,,0.738,,,,,
1094,6,28.7,,0.736,,,,,
1095,6,28.4,,0.726,,,,,
1096,6,32.8,,0.726,,,,,
1097,6,30.9,,0.724,,,,,
1098,6,21.8,,0.723,,,,,
1099,6,28.9,,0.721,,,,,
1100,6,36.0,,0.719,,,,,
1101,6,31.6,,0.718,,,,,
1102,6,27.9,,0.718,,,,,
1103,6,29.5,,0.716,,,,,
1104,6,23.1,,0.705,,,,,
1105,6,24.2,,0.697,,,,,
1106,6,43.3,,0.695,,,,,
1107,6,21.8,,0.688,,,,,
1108,6,35.1,,0.688,,,,,
1109,6,23.1,,0.678,,,,,
1110,6,36.8,,0.677,,,,,
1111,6,29.6,,0.676,,,,,
1112,6,39.9,,0.671,,,,,
1113,6,22.7,,0.666,,,,,
1114,6,21.8,,0.663,,,,,
1115,6,21.8,,0.658,,,,,
1116,6,38.2,,0.655,,,,,
1117,6,32.8,,0.651,,,,,
1118,6,29.8,,0.65,,,,,
1119,6,24.5,,0.648,,,,,
1120,6,18.9,,0.647,,,,,
1121,6,21.8,,0.645,,,,,
1122,6,20.4,,0.641,,,,,
1123,6,19.0,,0.64,,,,,
1124,6,23.8,,0.638,,,,,
1125,6,20.4,,0.637,,,,,
1126,6,22.7,,0.634,,,,,
1127,6,21.8,,0.633,,,,,
1128,6,43.7,,0.631,,,,,
1129,6,21.4,,0.628,,,,,
1130,6,31.4,,0.626,,,,,
1131,6,24.5,,0.623,,,,,
1132,6,23.1,,0.623,,,,,
1133,6,20.4,,0.622,,,,,
1134,6,23.6,,0.614,,,,,
1135,6,13.1,,0.609,,,,,
1136,6,18.3,,0.606,,,,,
1137,6,17.6,,0.604,,,,,
1138,6,17.6,,0.601,,,,,
1139,6,17.6,,0.597,,,,,
1140,6,20.4,,0.597,,,,,
1141,6,32.2,,0.592,,,,,
1142,6,24.5,,0.59,,,,,
1143,6,23.1,,0.589,,,,,
1144,6,34.3,,0.589,,,,,
1145,6,25.9,,0.584,,,,,
1146,6,39.2,,0.58,,,,,
1147,6,20.4,,0.577,,,,,
1148,6,57.7,,0.572,,,,,
1149,6,20.4,,0.566,,,,,
1150,6,14.9,,0.565,,,,,
1151,6,23.1,,0.563,,,,,
1152,6,28.1,,0.563,,,,,
1153,6,31.2,,0.562,,,,,
1154,6,26.8,,0.562,,,,,
1155,6,19.0,,0.562,,,,,
1156,6,121.1,,0.558,,,,,
1157,6,17.6,,0.552,,,,,
1158,6,40.9,,0.547,,,,,
1159,6,22.8,,0.545,,,,,
1160,6,28.8,,0.543,,,,,
1161,6,19.0,,0.542,,,,,
1162,6,28.7,,0.541,,,,,
1163,6,16.2,,0.533,,,,,
1164,6,29.9,,0.533,,,,,
1165,6,21.8,,0.532,,,,,
1166,6,23.1,,0.532,,,,,
1167,6,22.5,,0.529,,,,,
1168,6,19.0,,0.527,,,,,
1169,6,28.7,,0.521,,,,,
1170,6,19.0,,0.519,,,,,
1171,6,39.4,,0.519,,,,,
1172,6,17.6,,0.518,,,,,
1173,6,35.9,,0.511,,,,,
1174,6,17.6,,0.51,,,,,
1175,6,19.0,,0.506,,,,,
1176,6,28.7,,0.5,,,,,
1177,6,21.8,,0.498,,,,,
1178,6,17.6,,0.496,,,,,
1179,6,20.4,,0.494,,,,,
1180,6,23.1,,0.488,,,,,
1181,6,21.8,,0.486,,,,,
1182,6,21.8,,0.484,,,,,
1183,6,35.1,,0.482,,,,,
1184,6,21.8,,0.481,,,,,
1185,6,17.6,,0.478,,,,,
1186,6,78.1,,0.473,,,,,
1187,6,24.5,,0.472,,,,,
1188,6,16.2,,0.472,,,,,
1189,6,29.8,,0.469,,,,,
1190,6,20.4,,0.469,,,,,
1191,6,21.8,,0.467,,,,,
1192,6,30.2,,0.465,,,,,
1193,6,31.4,,0.464,,,,,
1194,6,39.7,,0.461,,,,,
1195,6,32.8,,0.461,,,,,
1196,6,25.9,,0.46,,,,,
1197,6,40.7,,0.456,,,,,
1198,6,16.2,,0.451,,,,,
1199,6,17.6,,0.448,,,,,
1200,6,31.4,,0.446,,,,,
1201,6,19.0,,0.445,,,,,
1202,6,23.1,,0.443,,,,,
1203,6,30.1,,0.441,,,,,
1204,6,17.3,,0.441,,,,,
1205,6,31.0,,0.44,,,,,
1206,6,23.1,,0.427,,,,,
1207,6,17.6,,0.422,,,,,
1208,6,74.9,,0.42,,,,,
1209,6,43.5,,0.419,,,,,
1210,6,14.9,,0.419,,,,,
1211,6,45.6,,0.415,,,,,
1212,6,21.8,,0.415,,,,,
1213,6,20.4,,0.411,,,,,
1214,6,25.7,,0.411,,,,,
1215,6,23.1,,0.41,,,,,
1216,6,23.1,,0.409,,,,,
1217,6,20.4,,0.409,,,,,
1218,6,37.0,,0.405,,,,,
1219,6,28.7,,0.4,,,,,
1220,6,47.7,,0.395,,,,,
1221,6,13.5,,0.394,,,,,
1222,6,14.9,,0.39,,,,,
1223,6,44.6,,0.382,,,,,
1224,6,21.8,,0.381,,,,,
1225,6,21.8,,0.378,,,,,
1226,6,38.1,,0.377,,,,,
1227,6,13.5,,0.375,,,,,
1228,6,25.9,,0.374,,,,,
1229,6,17.6,,0.373,,,,,
1230,6,14.9,,0.372,,,,,
1231,6,34.6,,0.37,,,,,
1232,6,24.5,,0.369,,,,,
1233,6,25.9,,0.369,,,,,
1234,6,21.8,,0.368,,,,,
1235,6,36.8,,0.367,,,,,
1236,6,20.4,,0.366,,,,,
1237,6,16.2,,0.366,,,,,
1238,6,21.8,,0.364,,,,,
1239,6,23.1,,0.363,,,,,
1240,6,19.0,,0.359,,,,,
1241,6,30.8,,0.355,,,,,
1242,6,23.2,,0.35,,,,,
1243,6,32.9,,0.348,,,,,
1244,6,21.8,,0.347,,,,,
1245,6,17.6,,0.347,,,,,
1246,6,23.1,,0.343,,,,,
1247,6,16.2,,0.343,,,,,
1248,6,16.2,,0.342,,,,,
1249,6,32.8,,0.34,,,,,
1250,6,20.4,,0.339,,,,,
1251,6,30.1,,0.338,,,,,
1252,6,19.0,,0.338,,,,,
1253,6,17.6,,0.334,,,,,
1254,6,17.6,,0.333,,,,,
1255,6,19.0,,0.333,,,,,
1256,6,36.6,,0.33,,,,,
1257,6,21.8,,0.329,,,,,
1258,6,56.1,,0.327,,,,,
1259,6,20.4,,0.326,,,,,
1260,6,25.9,,0.326,,,,,
1261,6,49.0,,0.326,,,,,
1262,6,21.3,,0.324,,,,,
1263,6,16.2,,0.318,,,,,
1264,6,19.0,,0.318,,,,,
1265,6,20.0,,0.314,,,,,
1266,6,20.4,,0.314,,,,,
1267,6,17.6,,0.314,,,,,
1268,6,37.0,,0.313,,,,,
1269,6,20.4,,0.312,,,,,
1270,6,17.6,,0.311,,,,,
1271,6,27.3,,0.31,,,,,
1272,6,24.5,,0.309,,,,,
1273,6,28.7,,0.308,,,,,
1274,6,27.3,,0.306,,,,,
1275,6,20.4,,0.302,,,,,
1276,6,19.0,,0.3,,,,,
1277,6,17.6,,0.299,,,,,
1278,6,27.3,,0.297,,,,,
1279,6,16.2,,0.295,,,,,
1280,6,54.6,,0.295,,,,,
1281,6,39.9,,0.292,,,,,
1282,6,21.8,,0.29,,,,,
1283,6,42.5,,0.289,,,,,
1284,6,21.8,,0.288,,,,,
1285,6,16.2,,0.287,,,,,
1286,6,17.6,,0.285,,,,,
1287,6,24.5,,0.285,,,,,
1288,6,12.1,,0.283,,,,,
1289,6,19.0,,0.28,,,,,
1290,6,21.9,,0.279,,,,,
1291,6,14.9,,0.275,,,,,
1292,6,21.8,,0.272,,,,,
1293,6,19.0,,0.271,,,,,
1294,6,16.2,,0.27,,,,,
1295,7,59.2,,0.812,,,,,
1296,7,36.4,,0.748,,,,,
1297,7,29.0,,0.721,,,,,
1298,7,35.5,,0.72,,,,,
1299,7,24.5,,0.71,,,,,
1300,7,43.9,,0.702,,,,,
1301,7,78.6,,0.693,,,,,
1302,7,37.2,,0.69,,,,,
1303,7,27.6,,0.69,,,,,
1304,7,45.5,,0.686,,,,,
1305,7,21.8,,0.68,,,,,
1306,7,17.6,,0.673,,,,,
1307,7,25.9,,0.669,,,,,
1308,7,21.8,,0.668,,,,,
1309,7,27.3,,0.666,,,,,
1310,7,89.5,,0.663,,,,,
1311,7,20.4,,0.658,,,,,
1312,7,25.3,,0.658,,,,,
1313,7,18.7,,0.654,,,,,
1314,7,31.4,,0.652,,,,,
1315,7,19.0,,0.649,,,,,
1316,7,23.1,,0.647,,,,,
1317,7,28.3,,0.645,,,,,
1318,7,23.1,,0.642,,,,,
1319,7,27.3,,0.641,,,,,
1320,7,22.8,,0.641,,,,,
1321,7,24.5,,0.634,,,,,
1322,7,24.4,,0.632,,,,,
1323,7,29.3,,0.63,,,,,
1324,7,36.9,,0.627,,,,,
1325,7,25.9,,0.626,,,,,
1326,7,25.2,,0.626,,,,,
1327,7,29.4,,0.626,,,,,
1328,7,27.9,,0.624,,,,,
1329,7,25.9,,0.623,,,,,
1330,7,67.4,,0.623,,,,,
1331,7,32.8,,0.622,,,,,
1332,7,20.4,,0.621,,,,,
1333,7,25.8,,0.62,,,,,
1334,7,34.0,,0.62,,,,,
1335,7,20.4,,0.618,,,,,
1336,7,26.4,,0.618,,,,,
1337,7,21.8,,0.613,,,,,
1338,7,32.8,,0.608,,,,,
1339,7,34.3,,0.608,,,,,
1340,7,24.5,,0.607,,,,,
1341,7,28.9,,0.607,,,,,
1342,7,12.1,,0.606,,,,,
1343,7,22.4,,0.601,,,,,
1344,7,30.1,,0.6,,,,,
1345,7,31.4,,0.597,,,,,
1346,7,27.4,,0.592,,,,,
1347,7,36.7,,0.59,,,,,
1348,7,30.3,,0.589,,,,,
1349,7,17.6,,0.587,,,,,
1350,7,20.4,,0.577,,,,,
1351,7,29.9,,0.575,,,,,
1352,7,25.9,,0.575,,,,,
1353,7,29.8,,0.57,,,,,
1354,7,23.4,,0.57,,,,,
1355,7,31.4,,0.564,,,,,
1356,7,66.1,,0.556,,,,,
1357,7,27.7,,0.553,,,,,
1358,7,22.5,,0.553,,,,,
1359,7,34.5,,0.551,,,,,
1360,7,57.7,,0.549,,,,,
1361,7,23.1,,0.542,,,,,
1362,7,24.0,,0.539,,,,,
1363,7,19.0,,0.539,,,,,
1364,7,24.5,,0.536,,,,,
1365,7,25.6,,0.534,,,,,
1366,7,30.2,,0.527,,,,,
1367,7,42.6,,0.522,,,,,
1368,7,30.5,,0.521,,,,,
1369,7,20.4,,0.521,,,,,
1370,7,31.3,,0.518,,,,,
1371,7,22.7,,0.517,,,,,
1372,7,21.8,,0.516,,,,,
1373,7,30.4,,0.512,,,,,
1374,7,21.1,,0.507,,,,,
1375,7,23.1,,0.503,,,,,
1376,7,19.0,,0.499,,,,,
1377,7,21.8,,0.499,,,,,
1378,7,20.4,,0.498,,,,,
1379,7,20.0,,0.498,,,,,
1380,7,17.6,,0.498,,,,,
1381,7,23.1,,0.496,,,,,
1382,7,17.6,,0.496,,,,,
1383,7,27.4,,0.496,,,,,
1384,7,32.8,,0.49,,,,,
1385,7,24.5,,0.488,,,,,
1386,7,36.6,,0.482,,,,,
1387,7,20.4,,0.481,,,,,
1388,7,23.1,,0.479,,,,,
1389,7,38.2,,0.475,,,,,
1390,7,24.5,,0.474,,,,,
1391,7,20.4,,0.464,,,,,
1392,7,27.3,,0.463,,,,,
1393,7,13.5,,0.462,,,,,
1394,7,21.1,,0.461,,,,,
1395,7,36.9,,0.459,,,,,
1396,7,30.6,,0.457,,,,,
1397,7,31.4,,0.454,,,,,
1398,7,17.6,,0.446,,,,,
1399,7,21.8,,0.444,,,,,
1400,7,20.4,,0.443,,,,,
1401,7,19.0,,0.439,,,,,
1402,7,21.8,,0.438,,,,,
1403,7,19.0,,0.437,,,,,
1404,7,32.6,,0.435,,,,,
1405,7,29.7,,0.432,,,,,
1406,7,17.6,,0.425,,,,,
1407,7,17.6,,0.424,,,,,
1408,7,14.9,,0.424,,,,,
1409,7,24.7,,0.423,,,,,
1410,7,42.2,,0.414,,,,,
1411,7,19.0,,0.414,,,,,
1412,7,32.8,,0.413,,,,,
1413,7,48.7,,0.401,,,,,
1414,7,20.4,,0.401,,,,,
1415,7,23.1,,0.401,,,,,
1416,7,44.9,,0.4,,,,,
1417,7,39.5,,0.4,,,,,
1418,7,27.3,,0.399,,,,,
1419,7,16.2,,0.399,,,,,
1420,7,17.6,,0.398,,,,,
1421,7,21.8,,0.39,,,,,
1422,7,28.7,,0.389,,,,,
1423,7,31.4,,0.385,,,,,
1424,7,28.8,,0.384,,,,,
1425,7,30.1,,0.381,,,,,
1426,7,35.3,,0.38,,,,,
1427,7,22.7,,0.373,,,,,
1428,7,21.8,,0.372,,,,,
1429,7,20.4,,0.371,,,,,
1430,7,19.3,,0.369,,,,,
1431,7,24.3,,0.36,,,,,
1432,7,21.8,,0.356,,,,,
1433,7,19.0,,0.356,,,,,
1434,7,23.1,,0.355,,,,,
1435,7,16.2,,0.354,,,,,
1436,7,21.8,,0.351,,,,,
1437,7,17.6,,0.348,,,,,
1438,7,26.2,,0.344,,,,,
1439,7,21.8,,0.34,,,,,
1440,7,19.0,,0.338,,,,,
1441,7,27.5,,0.337,,,,,
1442,7,27.3,,0.336,,,,,
1443,7,34.2,,0.335,,,,,
1444,7,30.1,,0.334,,,,,
1445,7,14.9,,0.333,,,,,
1446,7,23.1,,0.333,,,,,
1447,7,17.6,,0.332,,,,,
1448,7,24.3,,0.332,,,,,
1449,7,36.6,,0.331,,,,,
1450,7,32.5,,0.329,,,,,
1451,7,21.8,,0.328,,,,,
1452,7,30.1,,0.327,,,,,
1453,7,20.7,,0.325,,,,,
1454,7,30.8,,0.324,,,,,
1455,7,39.6,,0.323,,,,,
1456,7,45.2,,0.317,,,,,
1457,7,23.1,,0.313,,,,,
1458,7,23.1,,0.311,,,,,
1459,7,19.0,,0.309,,,,,
1460,7,30.0,,0.303,,,,,
1461,7,55.0,,0.301,,,,,
1462,7,24.5,,0.3,,,,,
1463,7,21.8,,0.297,,,,,
1464,7,25.9,,0.294,,,,,
1465,7,34.1,,0.293,,,,,
1466,7,30.1,,0.289,,,,,
1467,7,19.0,,0.288,,,,,
1468,7,25.9,,0.288,,,,,
1469,7,31.4,,0.287,,,,,
1470,7,32.9,,0.287,,,,,
1471,7,29.9,,0.286,,,,,
1472,7,27.0,,0.284,,,,,
1473,7,17.6,,0.282,,,,,
1474,7,21.8,,0.281,,,,,
1475,7,42.0,,0.28,,,,,
1476,7,27.2,,0.28,,,,,
1477,7,15.4,,0.277,,,,,
1478,7,42.3,,0.276,,,,,
1479,7,33.0,,0.273,,,,,
1480,7,31.5,,0.265,,,,,
